7.1,4.32,148.64,152.96,1,1,1,TRAINING_DATA
7.12,3.84,147.81,151.66,1,1,1,TRAINING_DATA
7.09,5.34,148.19,153.52,1,1,1,TRAINING_DATA
7.04,2.53,149.11,151.64,1,1,1,TRAINING_DATA
7.01,2.12,149.92,152.03,1,1,1,TRAINING_DATA
6.88,5.89,149.06,154.95,1,1,1,TRAINING_DATA
7.0,6.36,151.59,157.95,1,1,1,TRAINING_DATA
7.4,5.4,149.36,154.77,1,1,1,TRAINING_DATA
7.51,5.75,152.31,158.06,1,1,1,TRAINING_DATA
7.35,11.71,158.29,170.0,1,1,1,TRAINING_DATA
7.31,15.5,147.26,162.76,1,1,1,TRAINING_DATA
7.04,9.76,144.36,154.12,1,1,1,TRAINING_DATA
6.52,14.17,135.29,149.47,1,1,1,TRAINING_DATA
6.29,14.05,101.76,115.81,1,1,1,TRAINING_DATA
6.36,8.8,104.6,113.4,1,1,1,TRAINING_DATA
6.48,9.04,85.36,94.4,1,1,1,TRAINING_DATA
6.56,6.9,72.25,79.15,1,1,1,TRAINING_DATA
6.84,3.78,65.63,69.41,1,1,1,TRAINING_DATA
7.25,0.93,65.86,66.78,1,1,1,TRAINING_DATA
7.29,1.25,66.04,67.29,1,1,1,TRAINING_DATA
7.1,1.46,68.28,66.83,1,1,1,TRAINING_DATA
7.07,2.27,67.34,65.06,1,1,1,TRAINING_DATA
7.16,2.5,69.61,67.12,1,1,1,TRAINING_DATA
7.12,1.07,68.74,67.68,1,1,1,TRAINING_DATA
7.17,0.69,72.4,73.09,1,1,1,TRAINING_DATA
7.25,2.01,75.01,77.02,1,1,1,TRAINING_DATA
7.11,5.05,75.32,80.37,1,1,1,TRAINING_DATA
7.01,12.0,89.32,101.32,1,1,1,TRAINING_DATA
7.22,17.06,94.38,111.44,1,1,1,TRAINING_DATA
6.57,6.75,137.72,144.46,1,1,1,TRAINING_DATA
6.54,7.39,155.24,162.63,1,1,1,TRAINING_DATA
6.37,3.88,157.16,161.04,1,1,1,TRAINING_DATA
6.67,0.37,156.88,157.26,1,1,1,TRAINING_DATA
6.5,0.22,156.39,156.61,1,1,1,TRAINING_DATA
6.24,0.44,155.88,156.33,1,1,1,TRAINING_DATA
6.17,0.2,155.17,155.37,1,1,1,TRAINING_DATA
6.17,3.46,151.85,155.31,1,1,1,TRAINING_DATA
6.45,5.57,149.24,154.81,1,1,1,TRAINING_DATA
6.63,6.64,148.02,154.66,1,1,1,TRAINING_DATA
6.69,0.99,149.7,148.71,1,1,1,TRAINING_DATA
6.82,2.6,148.75,151.35,1,1,1,TRAINING_DATA
6.97,3.32,147.97,151.3,1,1,1,TRAINING_DATA
7.06,5.9,147.1,153.0,1,1,1,TRAINING_DATA
7.03,3.73,148.26,151.99,1,1,1,TRAINING_DATA
6.94,3.09,149.21,152.3,1,1,1,TRAINING_DATA
6.86,0.42,151.95,152.37,1,1,1,TRAINING_DATA
6.98,3.49,151.92,155.41,1,1,1,TRAINING_DATA
