lean,asymmetry,right_angle,left_angle,force_right,force_left,force_diff,label,angle_diff
7.38,2.43,154.4,151.98,1,1,1,Standing,0.07799999999997453
7.38,2.66,154.47,151.81,1,1,1,Standing,-0.6469999999999914
7.37,2.25,153.55,151.3,1,1,1,Standing,-0.478999999999985
7.36,1.86,152.35,150.49,1,1,1,Standing,-0.49200000000001864
7.28,2.31,152.04,149.73,1,1,1,Standing,-0.6059999999999945
7.25,2.1,151.78,149.68,1,1,1,Standing,-0.24100000000001387
7.21,2.82,151.52,148.7,1,1,1,Standing,-1.47199999999998
7.19,2.36,152.4,150.04,1,1,1,Standing,0.4089999999999918
7.17,5.3,141.41,146.71,1,1,1,Ascending,0.90300000000002
7.17,1.94,151.96,153.9,1,1,1,Standing,1.285999999999973
7.1,0.29,155.39,155.1,1,1,1,Standing,1.0130000000000337
6.9,3.91,154.58,158.5,1,1,1,Standing,2.1569999999999823
6.81,5.35,153.61,158.96,1,1,1,Standing,0.5209999999999866
6.7,5.9,151.9,157.79,1,1,1,Standing,-2.3119999999999834
6.64,7.21,151.93,159.14,1,1,1,Standing,-6.818000000000012
5.36,20.39,133.49,153.88,1,1,1,Uneven_Weight,-8.845000000000027
5.2,3.7,124.3,120.6,1,1,1,Descending,-9.70999999999998
5.26,3.22,110.45,113.67,1,1,1,Descending,-6.974000000000004
5.34,7.89,102.35,110.24,1,1,1,Descending,-1.7789999999999964
5.31,5.98,117.68,123.65,1,1,1,Ascending,2.254000000000005
5.39,9.2,130.19,139.39,1,1,1,Ascending,5.847999999999999
5.39,8.51,129.47,137.97,1,1,1,Ascending,7.118000000000009
5.4,8.42,137.09,145.51,1,1,1,Ascending,2.8669999999999902
5.45,9.31,137.23,146.54,1,1,1,Ascending,0.1910000000000025
5.45,15.8,127.1,142.9,1,1,1,Uneven_Weight,-3.0360000000000014
5.45,19.87,125.81,145.68,1,1,1,Uneven_Weight,-4.528999999999996
5.45,15.36,110.86,126.22,1,1,1,Uneven_Weight,-3.9779999999999944
5.42,13.99,111.66,125.65,1,1,1,Descending,-1.5150000000000006
5.39,11.83,116.08,127.91,1,1,1,Descending,-0.9300000000000068
5.38,11.85,121.5,133.35,1,1,1,Ascending,1.6839999999999975
5.38,19.29,121.45,140.74,1,1,1,Uneven_Weight,3.335000000000008
5.38,24.72,114.6,139.32,1,1,1,Uneven_Weight,2.2109999999999843
5.38,16.09,127.28,143.38,1,1,1,Uneven_Weight,0.8740000000000236
5.36,25.84,120.13,145.97,1,1,1,Uneven_Weight,-0.36300000000002797
5.34,22.21,120.69,142.9,1,1,1,Uneven_Weight,0.3900000000000148
5.33,21.54,118.51,140.05,1,1,1,Uneven_Weight,-1.843999999999994
5.36,24.62,116.6,141.22,1,1,1,Uneven_Weight,-0.5040000000000191
5.4,33.37,109.43,142.79,1,1,1,Uneven_Weight,1.447999999999979
5.47,28.86,116.1,144.96,1,1,1,Uneven_Weight,0.3520000000000323
5.48,29.84,124.11,153.96,1,1,1,Uneven_Weight,1.3400000000000034
5.45,24.58,118.75,143.33,1,1,1,Uneven_Weight,2.407999999999987
5.52,21.74,124.74,146.48,1,1,1,Uneven_Weight,1.217000000000013
5.53,24.54,125.88,150.42,1,1,1,Uneven_Weight,-1.811000000000007
5.53,28.19,122.52,150.71,1,1,1,Uneven_Weight,-0.5960000000000036
5.51,37.26,111.35,148.61,1,1,1,Uneven_Weight,-0.14299999999997226
5.5,31.18,112.47,143.65,1,1,1,Uneven_Weight,1.2189999999999657
5.44,38.53,115.63,154.16,1,1,1,Uneven_Weight,0.7660000000000196
5.39,28.11,130.19,158.3,1,1,1,Uneven_Weight,0.617999999999995
5.31,28.21,126.34,154.55,1,1,1,Uneven_Weight,2.915999999999997
5.33,34.2,115.97,150.17,1,1,1,Uneven_Weight,1.1269999999999811
5.23,21.23,132.02,153.26,1,1,1,Uneven_Weight,0.3340000000000032
5.17,24.78,128.14,152.92,1,1,1,Uneven_Weight,0.6899999999999977
5.1,17.01,137.41,154.42,1,1,1,Uneven_Weight,2.6990000000000123
5.06,20.27,133.76,154.03,1,1,1,Uneven_Weight,0.43899999999999295
5.05,15.97,138.58,154.55,1,1,1,Uneven_Weight,2.3629999999999995
4.93,17.62,136.03,153.64,1,1,1,Uneven_Weight,1.8340000000000316
4.71,12.61,146.04,158.65,1,1,1,Standing,2.8249999999999886
4.64,3.25,153.46,156.71,1,1,1,Standing,1.1759999999999877
5.39,4.52,155.76,160.28,1,1,1,Standing,1.1380000000000052
5.56,0.6,152.14,152.75,1,1,1,Standing,-0.5720000000000027
6.13,3.53,148.76,152.29,1,1,1,Standing,-0.9020000000000152
6.82,3.23,147.87,151.1,1,1,1,Standing,-1.4269999999999925
7.19,5.2,147.98,153.17,1,1,1,Standing,-0.5389999999999873
7.34,5.75,148.01,153.76,1,1,1,Standing,0.12600000000000477
7.35,4.25,147.63,151.87,1,1,1,Standing,0.36299999999999955
7.33,6.52,147.89,154.42,1,1,1,Standing,0.5309999999999775
7.26,7.04,147.78,154.82,1,1,1,Standing,0.4420000000000073
7.29,7.71,149.38,157.08,1,1,1,Standing,0.7439999999999998
7.19,8.71,148.74,157.45,1,1,1,Standing,0.7160000000000082
6.87,1.85,152.54,154.4,1,1,1,Standing,1.0470000000000255
6.75,2.52,153.48,155.99,1,1,1,Standing,1.3039999999999736
6.64,5.28,153.9,159.17,1,1,1,Standing,0.6210000000000093
6.75,4.38,157.56,161.94,1,1,1,Standing,0.3060000000000116
7.06,3.12,154.64,157.76,1,1,1,Standing,-0.6680000000000348
7.12,5.86,152.07,157.93,1,1,1,Standing,-1.164999999999992
7.11,3.45,149.67,153.12,1,1,1,Standing,-1.8789999999999907
7.04,4.34,148.54,152.88,1,1,1,Standing,-1.6519999999999868
6.76,6.98,146.87,153.84,1,1,1,Standing,-1.1470000000000198
6.69,7.34,144.27,151.61,1,1,1,Standing,-0.2769999999999868
6.58,9.86,144.33,154.2,1,1,1,Standing,1.115000000000009
6.47,9.3,145.36,154.66,1,1,1,Standing,1.3809999999999718
6.31,4.01,154.28,158.29,1,1,1,Standing,2.125
6.25,5.67,154.42,160.1,1,1,1,Standing,1.9969999999999857
6.21,6.75,155.19,161.94,1,1,1,Standing,-0.45699999999999363
6.11,8.54,154.98,163.52,1,1,1,Standing,-2.0929999999999893
5.95,18.81,138.32,157.13,1,1,1,Uneven_Weight,-1.9089999999999918
5.91,14.6,138.52,153.12,1,1,1,Standing,-1.1219999999999857
5.93,12.71,141.36,154.07,1,1,1,Standing,-2.2750000000000057
5.81,11.83,147.04,158.87,1,1,1,Standing,-0.22800000000000864
5.82,15.69,140.03,155.72,1,1,1,Uneven_Weight,-0.6230000000000189
5.81,11.59,140.79,152.38,1,1,1,Standing,-2.1089999999999804
5.88,10.62,137.4,148.01,1,1,1,Descending,-4.921000000000021
5.88,13.68,130.33,144.01,1,1,1,Descending,-5.663999999999987
5.83,17.32,119.69,137.01,1,1,1,Uneven_Weight,-3.755999999999972
5.89,10.23,114.44,124.67,1,1,1,Descending,-6.467000000000013
5.93,19.45,118.08,137.53,1,1,1,Uneven_Weight,-5.126000000000005
6.0,8.54,106.1,114.64,1,1,1,Descending,-5.602000000000004
6.07,16.04,103.52,119.56,1,1,1,Uneven_Weight,-1.583999999999989
5.98,4.68,98.0,102.68,1,1,1,Descending,-0.27800000000002
6.09,7.43,107.92,115.35,1,1,1,Ascending,2.754000000000005
6.11,24.94,113.95,138.88,1,1,1,Uneven_Weight,1.4430000000000263
6.16,19.7,114.29,133.99,1,1,1,Uneven_Weight,10.642999999999986
6.11,14.91,111.3,126.21,1,1,1,Ascending,9.394000000000005
6.39,0.75,153.18,153.93,1,1,1,Standing,4.938000000000017
6.83,1.46,157.87,159.34,1,1,1,Standing,4.921999999999969
6.73,2.99,149.61,152.6,1,1,1,Standing,5.904000000000025
6.73,2.22,147.64,149.86,1,1,1,Standing,-0.6800000000000068
6.9,7.69,144.43,152.12,1,1,1,Standing,-1.453000000000003
6.97,6.75,146.78,153.53,1,1,1,Standing,0.05999999999997385
6.88,4.46,149.11,153.57,1,1,1,Standing,0.49200000000001864
6.9,3.41,149.7,153.11,1,1,1,Standing,0.3780000000000143
6.9,3.87,149.28,153.14,1,1,1,Standing,-0.018000000000000682
7.05,5.27,147.53,152.8,1,1,1,Standing,-0.1850000000000307
7.15,5.62,147.25,152.88,1,1,1,Standing,-0.31699999999997885
7.24,5.17,147.83,153.0,1,1,1,Standing,-0.0730000000000075
7.26,5.6,147.02,152.62,1,1,1,Standing,0.23799999999999955
7.23,4.89,148.4,153.29,1,1,1,Standing,0.24399999999999977
7.26,4.64,149.04,153.67,1,1,1,Standing,0.02200000000001978
7.24,4.91,148.83,153.74,1,1,1,Standing,0.14599999999998658
7.2,3.93,148.56,152.49,1,1,1,Standing,-0.09299999999998931
7.18,3.52,148.79,152.31,1,1,1,Standing,-0.125
7.21,3.6,148.58,152.18,1,1,1,Standing,0.0519999999999925
7.22,3.86,148.8,152.66,1,1,1,Standing,0.3170000000000073
7.22,4.79,149.15,153.94,1,1,1,Standing,0.016999999999967486
7.15,3.66,150.28,153.94,1,1,1,Standing,0.5290000000000248
7.01,3.61,148.83,152.44,1,1,1,Standing,0.6899999999999977
6.99,4.43,150.81,155.24,1,1,1,Standing,1.0790000000000077
6.98,5.26,151.55,156.81,1,1,1,Standing,0.9399999999999977
6.94,5.8,154.04,159.84,1,1,1,Standing,0.9050000000000011
7.07,5.68,153.97,159.65,1,1,1,Standing,0.5259999999999536
7.1,4.19,153.06,157.26,1,1,1,Standing,0.66700000000003
7.06,4.27,153.52,157.79,1,1,1,Standing,0.4479999999999791
6.98,5.71,154.66,160.37,1,1,1,Standing,-1.356999999999971
6.95,7.5,155.43,162.93,1,1,1,Standing,-1.629000000000019
6.93,5.07,152.56,147.49,1,1,1,Standing,-0.2810000000000059
6.91,0.9,146.57,147.46,1,1,1,Standing,-0.6189999999999714
6.9,9.88,149.31,159.19,1,1,1,Standing,-0.75
6.94,8.92,149.96,158.88,1,1,1,Standing,0.8909999999999911
6.84,7.96,151.45,159.41,1,1,1,Standing,1.2900000000000205
6.78,6.78,151.09,157.87,1,1,1,Standing,0.08099999999998886
6.83,7.35,149.79,157.14,1,1,1,Standing,-0.606000000000023
6.73,4.07,152.62,156.69,1,1,1,Standing,-4.829999999999984
6.8,1.92,150.43,152.35,1,1,1,Standing,-6.909999999999997
6.82,6.02,134.29,128.27,1,1,1,Descending,-4.415999999999997
6.9,9.71,124.79,115.07,1,1,1,Descending,-5.0730000000000075
6.89,4.37,133.57,129.2,1,1,1,Descending,-3.977000000000004
6.92,6.61,132.6,125.98,1,1,1,Descending,-2.048000000000002
6.95,1.11,132.06,130.95,1,1,1,Ascending,0.3089999999999975
7.02,10.19,126.13,115.95,1,1,1,Descending,-1.649000000000001
6.91,8.72,125.84,117.11,1,1,1,Descending,-1.1719999999999828
6.91,3.56,124.92,121.36,1,1,1,Descending,-1.7480000000000047
6.81,9.78,128.32,118.54,1,1,1,Ascending,1.6559999999999917
6.8,3.79,124.66,120.87,1,1,1,Ascending,0.46000000000002217
6.85,4.42,127.11,131.53,1,1,1,Too_Shallow,-0.06200000000001182
6.94,4.17,121.69,125.86,1,1,1,Ascending,0.30399999999998784
6.97,1.43,122.11,123.55,1,1,1,Ascending,2.1240000000000094
6.89,5.24,122.33,127.57,1,1,1,Too_Shallow,-0.08300000000002683
6.81,9.34,128.71,138.06,1,1,1,Ascending,0.4860000000000184
6.8,0.33,128.74,129.07,1,1,1,Ascending,2.5349999999999966
6.82,0.07,126.24,126.17,1,1,1,Ascending,6.075000000000017
6.76,11.39,129.81,141.2,1,1,1,Ascending,3.998999999999967
6.59,4.71,152.97,157.68,1,1,1,Standing,3.7030000000000314
6.8,0.34,153.21,153.55,1,1,1,Standing,5.054000000000002
6.82,2.76,146.04,148.8,1,1,1,Standing,2.8719999999999857
6.99,4.71,149.12,153.83,1,1,1,Standing,-1.4849999999999852
7.17,6.33,146.7,153.03,1,1,1,Standing,-0.6409999999999911
7.32,4.06,145.87,149.93,1,1,1,Standing,0.5149999999999864
7.39,5.23,147.56,152.79,1,1,1,Standing,-0.3930000000000007
7.3,4.93,147.53,152.46,1,1,1,Standing,0.23599999999999
7.35,4.4,147.31,151.71,1,1,1,Standing,0.6100000000000136
7.37,5.17,148.46,153.63,1,1,1,Standing,-0.11600000000001387
7.35,6.07,147.92,153.98,1,1,1,Standing,0.10900000000000887
7.36,5.01,147.09,152.1,1,1,1,Standing,0.39099999999999113
7.44,7.02,147.03,154.05,1,1,1,Standing,0.03200000000001069
7.56,5.12,148.91,154.02,1,1,1,Standing,0.964999999999975
7.49,7.05,147.68,154.73,1,1,1,Standing,2.1210000000000093
7.35,4.02,153.76,157.79,1,1,1,Standing,0.26400000000001
7.4,6.65,156.88,163.52,1,1,1,Standing,0.532999999999987
7.38,3.53,150.09,153.63,1,1,1,Standing,-3.1799999999999784
7.52,1.84,153.21,155.05,1,1,1,Standing,-8.359000000000009
7.57,8.28,131.16,139.45,1,1,1,Descending,-12.030000000000001
7.34,0.83,114.4,113.56,1,1,1,Descending,-9.080000000000013
7.15,6.56,103.33,96.77,1,1,1,Descending,-9.914999999999978
7.07,8.17,110.55,102.37,1,1,1,Descending,-6.491000000000014
7.08,2.39,103.36,105.75,1,1,1,Descending,-3.286999999999992
7.0,5.03,105.37,100.33,1,1,1,Descending,-1.134999999999991
7.04,4.49,99.79,95.3,1,1,1,Descending,-1.4399999999999977
7.02,6.74,97.75,91.0,1,1,1,Descending,-1.1560000000000201
6.96,5.52,102.02,96.5,1,1,1,Descending,-1.0210000000000008
6.97,5.85,101.7,95.85,1,1,1,Ascending,1.0100000000000051
6.98,3.21,99.35,96.14,1,1,1,Ascending,1.5010000000000048
6.91,7.81,98.69,106.5,1,1,1,Ascending,1.3629999999999995
6.79,5.72,99.02,104.74,1,1,1,Ascending,1.3520000000000039
6.69,6.01,103.07,109.08,1,1,1,Ascending,0.5419999999999874
6.6,3.83,103.62,107.45,1,1,1,Descending,-0.13399999999998613
6.55,0.07,100.49,100.42,1,1,1,Ascending,7.07699999999997
6.73,3.97,103.91,99.94,1,1,1,Ascending,9.834000000000017
6.86,7.49,133.52,141.01,1,1,1,Ascending,9.667000000000016
7.21,4.29,153.1,157.39,1,1,1,Standing,10.262999999999977
7.04,1.72,153.01,154.73,1,1,1,Standing,9.025000000000034
7.33,2.22,150.66,152.88,1,1,1,Standing,2.298000000000002
7.41,4.36,144.87,149.23,1,1,1,Standing,-2.322000000000031
7.35,7.96,144.77,152.74,1,1,1,Standing,-1.1969999999999743
7.47,4.01,141.63,145.64,1,1,1,Descending,-0.6010000000000275
7.57,6.08,144.84,150.93,1,1,1,Standing,0.3160000000000309
7.56,5.52,146.01,151.52,1,1,1,Standing,0.1479999999999393
7.46,8.76,144.25,153.01,1,1,1,Standing,0.995000000000033
7.36,9.85,144.57,154.42,1,1,1,Standing,0.4259999999999877
7.39,7.4,144.91,152.31,1,1,1,Standing,0.21800000000001774
7.3,5.77,147.13,152.9,1,1,1,Standing,0.3289999999999793
7.27,6.25,146.73,152.98,1,1,1,Standing,0.15399999999999636
7.24,7.15,146.7,153.85,1,1,1,Standing,0.6519999999999868
7.25,7.93,146.3,154.23,1,1,1,Standing,0.2370000000000232
7.25,7.32,148.21,155.53,1,1,1,Standing,0.25900000000001455
7.28,4.02,149.19,153.21,1,1,1,Standing,0.1570000000000107
7.05,7.38,147.46,154.84,1,1,1,Standing,0.525999999999982
6.94,7.06,147.53,154.59,1,1,1,Standing,0.5250000000000057
6.87,2.71,151.54,154.25,1,1,1,Standing,0.5769999999999982
6.95,4.02,152.49,156.5,1,1,1,Standing,1.2300000000000182
7.13,3.42,152.37,155.8,1,1,1,Standing,0.5159999999999911
7.03,2.74,155.93,158.67,1,1,1,Standing,-0.028999999999996362
7.17,6.17,150.55,156.73,1,1,1,Standing,-0.8100000000000023
7.35,6.5,149.5,156.0,1,1,1,Standing,-1.9770000000000039
7.43,7.56,146.66,154.23,1,1,1,Standing,-2.5320000000000107
7.34,5.96,141.22,147.18,1,1,1,Descending,-3.818000000000012
7.36,6.18,141.55,147.73,1,1,1,Descending,-8.405000000000001
7.3,0.58,134.84,134.26,1,1,1,Descending,-9.997999999999962
7.43,14.89,118.17,103.28,1,1,1,Descending,-8.854000000000028
7.4,9.05,104.98,95.93,1,1,1,Descending,-10.021999999999977
7.27,5.24,102.55,97.31,1,1,1,Descending,-8.638000000000005
7.03,9.62,99.34,89.72,1,1,1,Descending,-4.2620000000000005
6.76,4.82,93.77,88.95,1,1,1,Descending,-1.6929999999999978
6.74,3.81,91.32,87.51,1,1,1,At_Bottom,-0.11700000000000443
6.73,5.2,94.59,89.39,1,1,1,Ascending,0.9200000000000017
6.76,2.87,100.78,97.91,1,1,1,Ascending,2.1509999999999962
6.56,2.54,100.4,97.86,1,1,1,Ascending,1.850999999999999
6.6,3.69,103.96,100.27,1,1,1,Ascending,7.559000000000012
6.71,0.12,98.61,98.73,1,1,1,Ascending,9.514999999999986
6.89,21.09,119.24,140.33,1,1,1,Uneven_Weight,9.287999999999997
7.18,0.92,146.46,147.38,1,1,1,Standing,9.01400000000001
7.4,4.14,143.5,147.64,1,1,1,Standing,9.414000000000016
7.37,3.91,145.23,149.14,1,1,1,Standing,2.86099999999999
7.56,0.32,145.9,145.58,1,1,1,Standing,0.10899999999998045
7.46,0.46,143.86,144.32,1,1,1,Ascending,0.47400000000001796
7.29,6.62,144.16,150.77,1,1,1,Standing,0.23999999999998067
7.28,3.4,146.24,149.64,1,1,1,Standing,0.3830000000000098
7.31,7.75,144.51,152.26,1,1,1,Standing,0.8649999999999807
7.26,6.71,144.3,151.01,1,1,1,Standing,0.12900000000004752
7.2,9.5,143.67,153.16,1,1,1,Standing,0.4159999999999684
7.21,8.2,144.01,152.21,1,1,1,Standing,-0.016999999999995907
7.17,9.25,145.4,154.64,1,1,1,Standing,0.1740000000000066
7.13,6.84,144.88,151.72,1,1,1,Standing,0.3489999999999611
6.99,6.09,145.48,151.57,1,1,1,Standing,0.4819999999999993
7.0,5.96,147.18,153.14,1,1,1,Standing,1.02800000000002
7.02,9.92,145.56,155.48,1,1,1,Standing,1.9809999999999945
7.09,8.52,150.9,159.42,1,1,1,Standing,1.4240000000000066
7.09,8.34,154.03,162.38,1,1,1,Standing,0.34499999999999886
7.09,2.85,154.22,157.07,1,1,1,Standing,-0.04599999999999227
7.08,2.53,150.62,153.15,1,1,1,Standing,-0.7950000000000159
7.08,6.2,147.19,153.39,1,1,1,Standing,-0.8049999999999784
7.0,7.33,147.52,154.85,1,1,1,Standing,0.09499999999999886
7.05,0.9,153.73,154.63,1,1,1,Standing,0.20600000000001728
7.12,2.02,155.11,157.13,1,1,1,Standing,-1.2249999999999943
7.34,2.09,151.87,153.96,1,1,1,Standing,-2.555000000000007
7.23,0.59,143.87,144.46,1,1,1,Descending,-2.475999999999999
7.03,8.84,133.99,142.83,1,1,1,Descending,-8.757000000000005
6.86,7.12,138.24,145.36,1,1,1,Descending,-12.191999999999993
6.61,5.11,109.78,114.89,1,1,1,Descending,-6.396000000000001
6.58,3.65,93.78,90.13,1,1,1,Descending,-0.49600000000003774
6.37,2.67,113.52,110.85,1,1,1,Descending,-7.415999999999983
6.26,4.0,133.93,137.93,1,1,1,Descending,-1.3630000000000138
6.31,5.36,102.04,107.4,1,1,1,Ascending,1.3450000000000273
6.33,7.04,102.0,109.04,1,1,1,Descending,-1.242999999999995
6.35,3.62,96.87,100.49,1,1,1,Descending,-8.24900000000001
6.33,4.78,103.58,108.36,1,1,1,Descending,-1.801000000000002
6.4,3.86,96.61,92.76,1,1,1,Descending,-1.2280000000000086
6.38,6.49,98.96,92.47,1,1,1,Ascending,2.8060000000000116
6.33,15.17,106.97,91.79,1,1,1,Uneven_Weight,4.817999999999984
6.21,1.3,112.06,113.36,1,1,1,Ascending,5.896000000000029
6.11,11.56,124.28,135.84,1,1,1,Ascending,6.516999999999982
6.05,10.47,118.93,129.4,1,1,1,Ascending,3.6299999999999955
6.11,12.23,122.19,134.41,1,1,1,Ascending,6.776999999999987
6.44,7.06,114.0,121.06,1,1,1,Ascending,4.248000000000047
6.68,2.46,147.82,145.37,1,1,1,Standing,4.367999999999967
6.81,2.48,152.54,150.06,1,1,1,Standing,3.7960000000000207
7.06,1.41,145.3,146.71,1,1,1,Standing,6.590000000000003
7.47,2.83,145.87,148.69,1,1,1,Standing,0.6239999999999668
7.3,3.22,148.87,152.09,1,1,1,Standing,-0.3819999999999766
7.31,0.66,149.38,150.05,1,1,1,Standing,1.0949999999999989
7.27,1.76,148.51,150.27,1,1,1,Standing,0.6569999999999823
7.21,4.77,149.1,153.86,1,1,1,Standing,-0.2540000000000191
7.19,6.17,147.48,153.65,1,1,1,Standing,0.0880000000000507
7.17,5.08,146.67,151.75,1,1,1,Standing,0.13599999999996726
7.21,4.95,147.68,152.63,1,1,1,Standing,0.17500000000001137
7.17,4.06,148.04,152.1,1,1,1,Standing,0.7549999999999955
7.07,4.59,150.06,154.65,1,1,1,Standing,1.3910000000000196
7.02,3.25,152.71,155.97,1,1,1,Standing,0.9529999999999745
6.93,2.63,154.85,157.48,1,1,1,Standing,1.7110000000000127
7.1,4.58,152.63,157.21,1,1,1,Standing,1.1310000000000002
7.07,2.79,157.23,160.02,1,1,1,Standing,-4.832000000000022
7.46,6.32,154.85,161.17,1,1,1,Standing,-8.059999999999974
7.46,5.21,127.57,132.79,1,1,1,Descending,-10.182000000000016
7.2,1.13,115.3,116.43,1,1,1,Descending,-12.940999999999988
7.29,4.8,106.41,101.61,1,1,1,Descending,-12.491000000000014
7.08,0.68,93.58,94.26,1,1,1,Descending,-6.627999999999986
7.08,3.39,93.86,97.25,1,1,1,Descending,-4.241000000000014
6.8,4.4,94.84,99.24,1,1,1,Descending,-3.423000000000002
6.82,3.08,96.2,93.12,1,1,1,Descending,-1.0069999999999908
6.96,2.69,88.24,85.55,1,1,1,At_Bottom,7.915999999999997
6.95,0.38,89.08,88.69,1,1,1,At_Bottom,11.435999999999993
7.0,8.51,130.88,139.39,1,1,1,Ascending,12.292000000000016
6.67,3.9,156.17,152.27,1,1,1,Standing,13.233000000000004
6.7,3.75,157.99,154.25,1,1,1,Standing,12.478000000000009
6.74,0.44,153.28,152.84,1,1,1,Standing,3.6189999999999714
6.88,4.57,148.99,153.56,1,1,1,Standing,-0.539999999999992
7.07,4.38,151.04,155.42,1,1,1,Standing,-0.7909999999999968
7.12,4.35,149.35,153.69,1,1,1,Standing,-0.4369999999999834
7.15,5.56,149.38,154.95,1,1,1,Standing,-0.05400000000003047
7.19,5.78,147.99,153.76,1,1,1,Standing,-0.2709999999999866
7.21,4.23,148.89,153.12,1,1,1,Standing,-0.18899999999999295
7.12,6.2,148.78,154.97,1,1,1,Standing,-0.285000000000025
7.01,5.64,147.75,153.4,1,1,1,Standing,0.46000000000000796
6.95,3.9,148.79,152.69,1,1,1,Standing,0.8269999999999982
6.96,3.35,151.5,154.85,1,1,1,Standing,1.0439999999999827
6.98,2.62,153.83,156.45,1,1,1,Standing,0.6000000000000227
7.03,1.17,156.51,157.68,1,1,1,Standing,0.22400000000001796
7.07,0.67,153.91,153.24,1,1,1,Standing,-0.8900000000000148
7.34,5.06,149.33,154.39,1,1,1,Standing,-7.5519999999999925
7.48,3.37,150.41,147.04,1,1,1,Standing,-5.4550000000000125
7.49,4.29,115.23,119.53,1,1,1,Descending,-3.650999999999982
7.53,4.32,127.66,131.98,1,1,1,Descending,-6.578000000000031
7.3,10.3,130.17,140.47,1,1,1,Descending,-5.170999999999992
7.09,2.11,120.02,117.92,1,1,1,Descending,-1.090999999999994
6.92,6.8,126.27,119.47,1,1,1,Descending,-3.22199999999998
6.83,5.45,114.65,109.2,1,1,1,Ascending,1.6089999999999947
6.87,2.92,115.17,112.25,1,1,1,Ascending,8.105999999999995
6.95,1.61,142.56,144.17,1,1,1,Ascending,6.240000000000009
6.91,1.06,160.03,158.97,1,1,1,Standing,8.047999999999973
6.97,1.7,153.22,154.92,1,1,1,Standing,7.513000000000005
7.01,5.22,149.56,154.77,1,1,1,Standing,1.6680000000000064
7.32,3.77,149.39,153.16,1,1,1,Standing,-1.7939999999999827
7.3,4.02,149.7,153.71,1,1,1,Standing,-0.48800000000002797
7.22,4.82,148.12,152.94,1,1,1,Standing,-0.23799999999997112
7.24,4.54,149.36,153.9,1,1,1,Standing,-0.01700000000002433
7.3,6.22,147.86,154.09,1,1,1,Standing,-0.03899999999998727
7.22,5.72,148.33,154.05,1,1,1,Standing,0.5339999999999918
7.13,4.64,149.19,153.83,1,1,1,Standing,1.5490000000000066
7.06,4.46,150.97,155.43,1,1,1,Standing,1.8249999999999886
7.1,0.55,159.1,159.65,1,1,1,Standing,1.7549999999999955
7.25,1.33,159.43,160.77,1,1,1,Standing,1.1880000000000166
7.36,2.23,158.85,161.08,1,1,1,Standing,-0.1519999999999868
7.58,6.14,154.38,160.52,1,1,1,Standing,-3.7789999999999964
7.61,10.72,147.08,157.8,1,1,1,Standing,-3.785000000000025
7.18,23.92,128.52,152.44,1,1,1,Uneven_Weight,-10.245000000000005
6.63,18.91,131.72,150.63,1,1,1,Uneven_Weight,-8.658999999999992
6.5,5.22,106.13,111.35,1,1,1,Descending,-7.628999999999991
6.49,7.99,110.16,118.15,1,1,1,Descending,-4.474000000000018
6.6,11.54,108.52,120.07,1,1,1,Descending,-3.2879999999999967
6.67,3.28,116.47,119.75,1,1,1,Ascending,3.7860000000000156
6.73,6.15,121.66,127.81,1,1,1,Ascending,3.9799999999999898
6.67,15.46,119.94,135.4,1,1,1,Uneven_Weight,-0.242999999999995
6.6,2.47,132.82,135.29,1,1,1,Ascending,7.465000000000003
6.67,4.73,115.44,110.72,1,1,1,Ascending,7.022999999999996
6.99,3.04,153.91,156.96,1,1,1,Standing,4.856000000000023
6.64,0.16,159.77,159.93,1,1,1,Standing,3.839999999999975
6.71,2.82,150.54,153.36,1,1,1,Standing,7.980000000000018
6.85,4.71,150.9,155.61,1,1,1,Standing,-0.6370000000000005
7.2,4.14,150.91,155.05,1,1,1,Standing,-1.6479999999999961
7.11,4.42,150.04,154.46,1,1,1,Standing,-0.08900000000002706
6.88,6.13,148.54,154.68,1,1,1,Standing,-0.28199999999998226
6.97,6.51,148.25,154.76,1,1,1,Standing,-0.17199999999996862
6.91,9.97,146.86,156.83,1,1,1,Standing,0.1209999999999809
6.99,6.96,148.64,155.6,1,1,1,Standing,0.6549999999999727
7.02,6.23,149.74,155.97,1,1,1,Standing,1.907000000000039
7.03,5.09,152.34,157.43,1,1,1,Standing,1.6449999999999818
